nces_id,district_name,city,state,region,district_in_saipe,large_district
3402740,Cape May County Special Services School District,Cape May Court House,NJ ,2,Not in SIAPE,No
3402730,Cape May County Technical High School District,Cape May Court House,NJ ,2,Not in SIAPE,No
3400090,Central Jersey College Prep Charter School,Somerset,NJ ,2,Not in SIAPE,No
3400019,Chartertech High School for the Performing Arts,Somers Point,NJ ,2,Not in SIAPE,No
3400052,Classical Academy Charter School of Clifton,Clifton,NJ ,2,Not in SIAPE,No
3400779,College Achieve Central Charter School,Plainfield,NJ ,2,Not in SIAPE,No
3400791,College Achieve Greater Asbury Park Charter School,Neptune,NJ ,2,Not in SIAPE,No
3400793,College Achieve Paterson Charter School,Paterson,NJ ,2,Not in SIAPE,No
3400718,Community Charter School of Paterson,Paterson,NJ ,2,Not in SIAPE,No
3400766,Compass Academy Charter School,Vineland,NJ ,2,Not in SIAPE,No
3400805,Creativity CoLaboratory Charter School,Elmer,NJ ,2,Not in SIAPE,No
3400786,Cresthaven Academy Charter School,Plainfield,NJ ,2,Not in SIAPE,No
3403610,Cumberland County Board of Vocational Education,Vineland,NJ ,2,Not in SIAPE,No
3400020,Discovery Charter School,Newark,NJ ,2,Not in SIAPE,No
3400756,Dr Lena Edwards Academic Charter School,Jersey City,NJ ,2,Not in SIAPE,No
3400021,East Orange Community Charter School,East Orange,NJ ,2,Not in SIAPE,No
3480260,Educational Services Commission of Morris County,Morris Plains,NJ ,2,Not in SIAPE,No
3480180,Educational Services Commission of New Jersey,Piscataway,NJ ,2,Not in SIAPE,No
3400029,Elysian Charter School,Hoboken,NJ ,2,Not in SIAPE,No
3400781,Empowerment Academy Charter School,Jersey City,NJ ,2,Not in SIAPE,No
3400014,Englewood on the Palisades Charter School,Englewood,NJ ,2,Not in SIAPE,No
3400079,Environment Community Opportunity (ECO) Charter School,Camden,NJ ,2,Not in SIAPE,No
3400797,ESSEX CO JDC,NEWARK,NJ ,2,Not in SIAPE,No
3404800,Essex County Schools of Technology,Newark,NJ ,2,Not in SIAPE,No
3480300,Essex Regional Educational Services Commission,FAIRFIELD,NJ ,2,Not in SIAPE,No
3400717,Foundation Academy Charter School,Trenton,NJ ,2,Not in SIAPE,No
3400080,Freedom Prep Charter School,Camden,NJ ,2,Not in SIAPE,No
3480363,Gloucester County Special Services School District,Sewell,NJ ,2,Not in SIAPE,No
3406040,Gloucester County Vocational-Technical School District,Sewell,NJ ,2,Not in SIAPE,No
3400064,Gray Charter School,Newark,NJ ,2,Not in SIAPE,No
3400751,Great Oaks Legacy Charter School,Newark,NJ ,2,Not in SIAPE,No
3400047,Greater Brunswick Charter School,New Brunswick,NJ ,2,Not in SIAPE,No
3400735,Hatikvah International Academy Charter School,East Brunswick,NJ ,2,Not in SIAPE,No
3400032,Hoboken Charter School,Hoboken,NJ ,2,Not in SIAPE,No
3400734,Hoboken Dual Language Charter School,Hoboken,NJ ,2,Not in SIAPE,No
3400076,Hope Academy Charter School,Asbury Park,NJ ,2,Not in SIAPE,No
3400763,Hope Community Charter School,Camden,NJ ,2,Not in SIAPE,No
3400787,Hudson Arts and Science Charter School,Kearny,NJ ,2,Not in SIAPE,No
3407570,Hudson County Schools of Technology School District,Secaucus,NJ ,2,Not in SIAPE,No
3480360,Hunterdon County Educational Services Commission,Califon,NJ ,2,Not in SIAPE,No
3400050,Hunterdon County Vocational School District,Flemington,NJ ,2,Not in SIAPE,No
3400041,International Charter School of Trenton,Trenton,NJ ,2,Not in SIAPE,No
3400033,Jersey City Community Charter School,Jersey City,NJ ,2,Not in SIAPE,No
3400767,Jersey City Global Charter School,Jersey City,NJ ,2,Not in SIAPE,No
3400034,Jersey City Golden Door Charter School,Jersey City,NJ ,2,Not in SIAPE,No
3400748,John P Holland Charter School,Woodland Park,NJ ,2,Not in SIAPE,No
3400777,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,Camden,NJ ,2,Not in SIAPE,No
3400788,LEAD Charter School,Newark,NJ ,2,Not in SIAPE,No
3400078,LEAP Academy University Charter School,Camden,NJ ,2,Not in SIAPE,No
3400773,Link Community Charter School,Newark,NJ ,2,Not in SIAPE,No
3400026,Maria L. Varisco-Rogers Charter School,Newark,NJ ,2,Not in SIAPE,No
3400778,Marie H. Katzenbach School for the Deaf,West Trenton,NJ ,2,Not in SIAPE,No
3400022,Marion P. Thomas Charter School,Newark,NJ ,2,Not in SIAPE,No
3400772,Mastery Schools of Camden Inc.,Camden,NJ ,2,Not in SIAPE,No
3480200,Mercer County Special Services School District,Hamilton,NJ ,2,Not in SIAPE,No
3400799,MIDDLESEX CO JDC,NEW BRUNSWICK,NJ ,2,Not in SIAPE,No
3400795,Middlesex County STEM Charter School,Perth Amboy,NJ ,2,Not in SIAPE,No
3410080,Middlesex County Vocational and Technical School District,East Brunswick,NJ ,2,Not in SIAPE,No
3400749,Millville Public Charter School,Millville,NJ ,2,Not in SIAPE,No
3417500,Monmouth County Vocational School District,Freehold,NJ ,2,Not in SIAPE,No
3480240,Monmouth-Ocean Educational Services Commission School Distri,Tinton Falls,NJ ,2,Not in SIAPE,No
3400804,MORRIS CO JDC,MORRISTOWN,NJ ,2,Not in SIAPE,No
3410720,Morris County Vocational School District,Denville,NJ ,2,Not in SIAPE,No
3400005,Morris-Union Jointure Commisson School District,New Providence,NJ ,2,Not in SIAPE,No
3400023,New Horizons Community Charter School,Newark,NJ ,2,Not in SIAPE,No
3400730,Newark Educators Community Charter School,Newark,NJ ,2,Not in SIAPE,No
3400024,North Star Academy Charter School,Newark,NJ ,2,Not in SIAPE,No
3480320,Northern Hills Academy School District,SPARTA,NJ ,2,Not in SIAPE,No
3480364,Northern Region Educational Services Commission,Wayne,NJ ,2,Not in SIAPE,No
3400789,Ocean Academy Charter School,Lakewood,NJ ,2,Not in SIAPE,No
3400798,OCEAN CO JDC,TOMS RIVER,NJ ,2,Not in SIAPE,No
3411980,Ocean County Vocational Technical School District,Toms River,NJ ,2,Not in SIAPE,No
3400085,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,WEST TRENTON,NJ ,2,Not in SIAPE,No
3400089,OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION,TRENTON,NJ ,2,Not in SIAPE,No
3400088,OFFICE OF EDUCATIONAL SERVICES DEPARTMENT OF CORRECTIONS,TRENTON,NJ ,2,Not in SIAPE,No
3400042,Pace Charter School of Hamilton,Hamilton,NJ ,2,Not in SIAPE,No
3400745,Passaic Arts and Science Charter School,Passaic,NJ ,2,Not in SIAPE,No
3412630,Passaic County Technical-Vocational School District,Wayne,NJ ,2,Not in SIAPE,No
3400765,Paterson Arts and Science Charter School,Paterson,NJ ,2,Not in SIAPE,No
3400087,Paterson Charter School for Science and Technology,Paterson,NJ ,2,Not in SIAPE,No
3400723,Paul Robeson Charter School for the Humanities,Trenton,NJ ,2,Not in SIAPE,No
3400754,Peoples Preparatory Charter School District,Newark,NJ ,2,Not in SIAPE,No
3400784,Philip's Academy Charter School of Paterson,Paterson,NJ ,2,Not in SIAPE,No
3400764,Phillip's Academy  Charter School,Newark,NJ ,2,Not in SIAPE,No
3400719,Pride Academy Charter School District,East Orange,NJ ,2,Not in SIAPE,No
3400043,Princeton Charter School,Princeton,NJ ,2,Not in SIAPE,No
3400783,Principle Academy Charter School,Egg Harbor Township,NJ ,2,Not in SIAPE,No
3400049,Red Bank Charter School,Red Bank,NJ ,2,Not in SIAPE,No
3400082,Ridge and Valley Charter School,Frelinghuysen,NJ ,2,Not in SIAPE,No
3400731,Riverbank Charter School of Excellence,Roebling,NJ ,2,Not in SIAPE,No
3400025,Robert Treat Academy Charter School,Newark,NJ ,2,Not in SIAPE,No
3400755,Roseville Community Charter School,NEWARK,NJ ,2,Not in SIAPE,No
3480361,Salem County Special Services School District,Woodstown,NJ ,2,Not in SIAPE,No
3414580,Salem County Vocational Technical School District,Woodstown,NJ ,2,Not in SIAPE,No
3400036,Soaring Heights Charter School,Jersey City,NJ ,2,Not in SIAPE,No
3480280,Somerset County Educational Services Commission School Distr,Bridgewater,NJ ,2,Not in SIAPE,No
3415060,Somerset County Vocational and Technical School District,Bridgewater,NJ ,2,Not in SIAPE,No
3400007,South  Bergen Jointure Commission School District,Hasbrouck Heights,NJ ,2,Not in SIAPE,No
3415930,Sussex County Technical School District,Sparta,NJ ,2,Not in SIAPE,No
3400055,Sussex County Technology Charter School,Sparta,NJ ,2,Not in SIAPE,No
3400070,TEAM Academy Charter School,Newark,NJ ,2,Not in SIAPE,No
3400015,Teaneck Community Charter School,Teaneck,NJ ,2,Not in SIAPE,No
3400740,The Barack Obama Green Charter High School District,Plainfield,NJ ,2,Not in SIAPE,No
3400727,The Ethical Community Charter School,Jersey City,NJ ,2,Not in SIAPE,No
3400035,The Learning Community Charter School,Jersey City,NJ ,2,Not in SIAPE,No
3400061,The Queen City Academy Charter School District,Plainfield,NJ ,2,Not in SIAPE,No
3400046,The Village Charter School,Trenton,NJ ,2,Not in SIAPE,No
3400746,Thomas Edison EnergySmart Charter School,Somerset,NJ ,2,Not in SIAPE,No
3400770,Trenton Stem-to-Civics Charter School,Ewing,NJ ,2,Not in SIAPE,No
3416400,Union County Educational Services Commission,Westfield,NJ ,2,Not in SIAPE,No
3400083,Union County TEAMS Charter School-High School/College LA,Plainfield,NJ ,2,Not in SIAPE,No
3418040,Union County Vocational-Technical School District,Scotch Plains,NJ ,2,Not in SIAPE,No
3400051,Unity Charter School,Morristown,NJ ,2,Not in SIAPE,No
