nces_id,district_name,city,state,region,high_need,rural,school_with_children_on_indian_land,bureau_funded_schools
3615270,INDIAN LAKE CENTRAL SCHOOL DISTRICT,INDIAN LAKE,NY ,2,No,Yes,No,No
3615330,INLET COMMON SCHOOL DISTRICT,INLET,NY ,2,Yes,Yes,No,No
3615630,JAMESTOWN CITY SCHOOL DISTRICT,JAMESTOWN,NY ,2,Yes,No,No,No
3600007,JASPER-TROUPSBURG CENTRAL SCHOOL DISTRICT,JASPER,NY ,2,Yes,Yes,No,No
3615720,JEFFERSON CENTRAL SCHOOL DISTRICT,JEFFERSON,NY ,2,No,Yes,No,No
3616140,KEENE CENTRAL SCHOOL DISTRICT,KEENE VALLEY,NY ,2,No,Yes,No,No
3604758,KIRYAS JOEL VILLAGE UNION FREE SCHOOL DISTRICT,MONROE,NY ,2,Yes,No,No,No
3616440,LACKAWANNA CITY SCHOOL DISTRICT,LACKAWANNA,NY ,2,Yes,No,No,No
3616530,LAKE PLEASANT CENTRAL SCHOOL DISTRICT,SPECULATOR,NY ,2,No,Yes,No,No
3616740,LANSINGBURGH CENTRAL SCHOOL DISTRICT,TROY,NY ,2,Yes,No,No,No
3616800,LAURENS CENTRAL SCHOOL DISTRICT,LAURENS,NY ,2,Yes,No,No,No
3617220,LIBERTY CENTRAL SCHOOL DISTRICT,LIBERTY,NY ,2,Yes,No,No,No
3617670,LOCKPORT CITY SCHOOL DISTRICT,LOCKPORT,NY ,2,Yes,No,No,No
3617760,LONG LAKE CENTRAL SCHOOL DISTRICT,LONG LAKE,NY ,2,No,Yes,No,No
3617940,LYNCOURT UNION FREE SCHOOL DISTRICT,SYRACUSE,NY ,2,Yes,No,No,No
3617970,LYNDONVILLE CENTRAL SCHOOL DISTRICT,LYNDONVILLE,NY ,2,Yes,No,No,No
3618030,LYONS CENTRAL SCHOOL DISTRICT,LYONS,NY ,2,Yes,No,No,No
3618080,MADISON CENTRAL SCHOOL DISTRICT,MADISON,NY ,2,Yes,No,No,No
3618090,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,MADRID,NY ,2,No,Yes,No,No
3618510,MARGARETVILLE CENTRAL SCHOOL DISTRICT,MARGARETVILLE,NY ,2,No,Yes,No,No
3618960,MEDINA CENTRAL SCHOOL DISTRICT,MEDINA,NY ,2,Yes,No,No,No
3619740,MONTICELLO CENTRAL SCHOOL DISTRICT,MONTICELLO,NY ,2,Yes,No,No,No
3619890,MORRISTOWN CENTRAL SCHOOL DISTRICT,MORRISTOWN,NY ,2,Yes,No,No,No
3620010,MOUNT MORRIS CENTRAL SCHOOL DISTRICT,MOUNT MORRIS,NY ,2,Yes,No,No,No
3620730,NEWCOMB CENTRAL SCHOOL DISTRICT,NEWCOMB,NY ,2,No,Yes,No,No
3620820,NIAGARA FALLS CITY SCHOOL DISTRICT,NIAGARA FALLS,NY ,2,Yes,No,No,No
3620850,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,SANBORN,NY ,2,No,No,Yes,No
3621250,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,CHAMPLAIN,NY ,2,Yes,Yes,No,No
3621260,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,ELLENBURG DEPOT,NY ,2,Yes,Yes,No,No
3621360,NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT,NORWOOD,NY ,2,Yes,No,No,No
3620580,NYC CHANCELLOR'S OFFICE,NEW YORK,NY ,2,Yes,No,No,No
3621630,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,ODESSA,NY ,2,Yes,No,No,No
3621720,OLEAN CITY SCHOOL DISTRICT,OLEAN,NY ,2,Yes,No,No,No
3601107,OPPENHEIM-EPHRATAH-ST. JOHNSVILLE CSD,ST JOHNSVILLE,NY ,2,Yes,No,No,No
3622050,OSWEGO CITY SCHOOL DISTRICT,OSWEGO,NY ,2,Yes,No,No,No
3680380,OTSEGO-DELAWARE-SCHOHARIE-GREENE BOCES,GRAND GORGE,NY ,2,Not in SIAPE,Yes,No,No
3622260,OXFORD ACADEMY AND CENTRAL SCHOOL DISTRICT,OXFORD,NY ,2,Yes,No,No,No
3622410,PANAMA CENTRAL SCHOOL DISTRICT,PANAMA,NY ,2,Yes,No,No,No
3622650,PEEKSKILL CITY SCHOOL DISTRICT,PEEKSKILL,NY ,2,Yes,No,No,No
3623070,PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON),SOUTH DAYTON,NY ,2,Yes,No,No,No
3623130,PISECO COMMON SCHOOL DISTRICT,PISECO,NY ,2,No,Yes,No,No
3623280,PLATTSBURGH CITY SCHOOL DISTRICT,PLATTSBURGH,NY ,2,Yes,No,No,No
3623520,PORT JERVIS CITY SCHOOL DISTRICT,PORT JERVIS,NY ,2,Yes,No,No,No
3623760,POUGHKEEPSIE CITY SCHOOL DISTRICT,POUGHKEEPSIE,NY ,2,Yes,No,No,No
3623790,PRATTSBURGH CENTRAL SCHOOL DISTRICT,PRATTSBURGH,NY ,2,Yes,No,No,No
3607440,RANDOLPH ACADEMY UNION FREE SCHOOL DISTRICT,RANDOLPH,NY ,2,Not in SIAPE,Yes,No,No
3624090,RANDOLPH CENTRAL SCHOOL DISTRICT,RANDOLPH,NY ,2,No,Yes,No,No
3624120,RAQUETTE LAKE UNION FREE SCHOOL DISTRICT,RAQUETTE LAKE,NY ,2,No,Yes,No,No
3624450,RENSSELAER CITY SCHOOL DISTRICT,RENSSELAER,NY ,2,Yes,No,No,No
3624570,RICHFIELD SPRINGS CENTRAL SCHOOL DISTRICT,RICHFIELD SPRINGS,NY ,2,Yes,No,No,No
3624750,ROCHESTER CITY SCHOOL DISTRICT,ROCHESTER,NY ,2,Yes,No,No,No
3624900,ROME CITY SCHOOL DISTRICT,ROME,NY ,2,Yes,No,No,No
3624930,ROMULUS CENTRAL SCHOOL DISTRICT,ROMULUS,NY ,2,Yes,No,No,No
3625020,ROSCOE CENTRAL SCHOOL DISTRICT,ROSCOE,NY ,2,No,Yes,No,No
3625110,ROXBURY CENTRAL SCHOOL DISTRICT,ROXBURY,NY ,2,No,Yes,No,No
3627990,SAINT REGIS FALLS CENTRAL SCHOOL DISTRICT,ST REGIS FALLS,NY ,2,No,Yes,No,No
3625440,SALAMANCA CITY SCHOOL DISTRICT,SALAMANCA,NY ,2,Yes,No,Yes,No
3625470,SALEM CENTRAL SCHOOL DISTRICT,SALEM,NY ,2,Yes,No,No,No
3625500,SALMON RIVER CENTRAL SCHOOL DISTRICT,FORT COVINGTON,NY ,2,Yes,No,No,No
3626010,SCHENECTADY CITY SCHOOL DISTRICT,SCHENECTADY,NY ,2,Yes,No,No,No
3603060,SCHENEVUS CENTRAL SCHOOL DISTRICT,SCHENEVUS,NY ,2,No,Yes,No,No
3626130,SCHROON LAKE CENTRAL SCHOOL DISTRICT,SCHROON LAKE,NY ,2,No,Yes,No,No
3626190,SCIO CENTRAL SCHOOL DISTRICT,SCIO,NY ,2,Yes,No,No,No
3626580,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,SHARON SPRINGS,NY ,2,Yes,No,No,No
3626730,SHERMAN CENTRAL SCHOOL DISTRICT,SHERMAN,NY ,2,Yes,No,No,No
3626850,SIDNEY CENTRAL SCHOOL DISTRICT,SIDNEY,NY ,2,Yes,No,No,No
3626880,SILVER CREEK CENTRAL SCHOOL DISTRICT,SILVER CREEK,NY ,2,No,No,Yes,No
3627330,SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT,SOUTH KORTRIGHT,NY ,2,No,Yes,No,No
3622140,SOUTH SENECA CENTRAL SCHOOL DISTRICT,OVID,NY ,2,Yes,No,No,No
3628020,STAMFORD CENTRAL SCHOOL DISTRICT,STAMFORD,NY ,2,Yes,Yes,No,No
3628590,SYRACUSE CITY SCHOOL DISTRICT,SYRACUSE,NY ,2,Yes,No,No,No
3628710,TIOGA CENTRAL SCHOOL DISTRICT,TIOGA CENTER,NY ,2,Yes,No,No,No
3628800,TOWN OF WEBB UNION FREE SCHOOL DISTRICT,OLD FORGE,NY ,2,No,Yes,No,No
3628950,TROY CITY SCHOOL DISTRICT,TROY,NY ,2,Yes,No,No,No
3600019,UNADILLA VALLEY CENTRAL SCHOOL DISTRICT,NEW BERLIN,NY ,2,Yes,No,No,No
3629370,UTICA CITY SCHOOL DISTRICT,UTICA,NY ,2,Yes,No,No,No
3629820,WALTON CENTRAL SCHOOL DISTRICT,WALTON,NY ,2,Yes,No,No,No
3629910,WARRENSBURG CENTRAL SCHOOL DISTRICT,WARRENSBURG,NY ,2,Yes,No,No,No
3630120,WATERTOWN CITY SCHOOL DISTRICT,WATERTOWN,NY ,2,Yes,No,No,No
3630210,WATERVLIET CITY SCHOOL DISTRICT,WATERVLIET,NY ,2,Yes,No,No,No
3630450,WELLS CENTRAL SCHOOL DISTRICT,WELLS,NY ,2,No,Yes,No,No
3631290,WHITEHALL CENTRAL SCHOOL DISTRICT,WHITEHALL,NY ,2,Yes,No,No,No
3631920,YONKERS CITY SCHOOL DISTRICT,YONKERS,NY ,2,Yes,No,No,No
7200030,PUERTO RICO DEPARTMENT OF EDUCATION,HATO REY,PR ,2,Yes,No,No,No
7800002,Saint Croix School District,Saint Croix,VI ,2,Yes,No,No,No
7800030,Saint Thomas - Saint John School District,Saint Thomas,VI ,2,Yes,No,No,No
1100030,District of Columbia Public Schools,Washington,DC ,3,Yes,No,No,No
1000190,Capital School District,Dover,DE ,3,Yes,No,No,No
1000810,Laurel School District,Laurel,DE ,3,Yes,No,No,No
1001530,Seaford School District,Seaford,DE ,3,Yes,No,No,No
1001850,Woodbridge School District,Bridgeville,DE ,3,Yes,No,No,No
2400030,Allegany County Public Schools,Cumberland,MD ,3,Yes,No,No,No
2400090,Baltimore City Public Schools,Baltimore,MD ,3,Yes,No,No,No
2400300,Dorchester County Public Schools,Cambridge,MD ,3,Yes,No,No,No
2400570,Somerset County Public Schools,Westover,MD ,3,Yes,No,No,No
4202130,Aliquippa SD,Aliquippa,PA ,3,Yes,No,No,No
4202310,Allegheny-Clarion Valley SD,Foxburg,PA ,3,No,Yes,No,No
4202280,Allentown City SD,Allentown,PA ,3,Yes,No,No,No
4203630,Big Beaver Falls Area SD,Beaver Falls,PA ,3,Yes,No,No,No
4204200,Bristol Borough SD,Bristol,PA ,3,Yes,No,No,No
4204080,Brownsville Area SD,Brownsville,PA ,3,Yes,No,No,No
4204830,Cameron County SD,Emporium,PA ,3,Yes,No,No,No
4204980,Carbondale Area SD,Carbondale,PA ,3,Yes,No,No,No
4205070,Carmichaels Area SD,Carmichaels,PA ,3,Yes,No,No,No
4205860,Chester-Upland SD,Chester,PA ,3,Yes,No,No,No
4206030,Clairton City SD,Clairton,PA ,3,Yes,No,No,No
4206120,Claysburg-Kimmel SD,Claysburg,PA ,3,Yes,No,No,No
4206590,Conneaut SD,Linesville,PA ,3,Yes,No,No,No
4206860,Corry Area SD,Corry,PA ,3,Yes,No,No,No
4206930,Coudersport Area SD,Coudersport,PA ,3,No,Yes,No,No
4208010,Duquesne City SD,Duquesne,PA ,3,Yes,No,No,No
4208060,East Allegheny SD,North Versailles,PA ,3,Yes,No,No,No
4209300,Erie City SD,Erie,PA ,3,Yes,No,No,No
4209690,Farrell Area SD,Farrell,PA ,3,Yes,No,No,No
4209750,Ferndale Area SD,Johnstown,PA ,3,Yes,No,No,No
4208280,Forest Area SD,Tionesta,PA ,3,No,Yes,No,No
4210530,Galeton Area SD,Galeton,PA ,3,Yes,Yes,No,No
4210950,Greater Johnstown SD,Johnstown,PA ,3,Yes,No,No,No
4211420,Hanover Area SD,Hanover Township,PA ,3,Yes,No,No,No
4211520,Harmony Area SD,Westover,PA ,3,Yes,No,No,No
4211580,Harrisburg City SD,Harrisburg,PA ,3,Yes,No,No,No
4211880,Highlands SD,Natrona Heights,PA ,3,Yes,No,No,No
4212210,Iroquois SD,Erie,PA ,3,Yes,No,No,No
4212330,Jeannette City SD,Jeannette,PA ,3,Yes,No,No,No
4213140,Lancaster SD,Lancaster,PA ,3,Yes,No,No,No
4213320,Laurel Highlands SD,Uniontown,PA ,3,Yes,No,No,No
4213440,Lebanon SD,Lebanon,PA ,3,Yes,No,No,No
4214430,Mahanoy Area SD,Mahanoy City,PA ,3,Yes,No,No,No
4214940,McKeesport Area SD,McKeesport,PA ,3,Yes,No,No,No
4215150,Meyersdale Area SD,Meyersdale,PA ,3,Yes,No,No,No
4215270,Midland Borough SD,Midland,PA ,3,Yes,No,No,No
4215290,Mifflin County SD,Lewistown,PA ,3,Yes,No,No,No
4215600,Monessen City SD,Monessen,PA ,3,Yes,No,No,No
4216020,Mount Union Area SD,Mount Union,PA ,3,Yes,No,No,No
4216530,New Brighton Area SD,New Brighton,PA ,3,Yes,No,No,No
4216620,New Castle Area SD,New Castle,PA ,3,Yes,No,No,No
4216740,New Kensington-Arnold SD,New Kensington,PA ,3,Yes,No,No,No
4216980,Norristown Area SD,Norristown,PA ,3,Yes,No,No,No
4217130,North Clarion County SD,Tionesta,PA ,3,No,Yes,No,No
4217700,Northern Potter SD,Ulysses,PA ,3,Yes,Yes,No,No
4217730,Northern Tioga SD,Elkland,PA ,3,Yes,No,No,No
4218090,Oil City Area SD,Oil City,PA ,3,Yes,No,No,No
4218450,Panther Valley SD,Lansford,PA ,3,Yes,No,No,No
4218990,Philadelphia City SD,Philadelphia,PA ,3,Yes,No,No,No
4219170,Pittsburgh SD,Pittsburgh,PA ,3,Yes,No,No,No
4219530,Port Allegany SD,Port Allegany,PA ,3,Yes,Yes,No,No
4219680,Pottstown SD,Pottstown,PA ,3,Yes,No,No,No
4220040,Reading SD,Reading,PA ,3,Yes,No,No,No
4220130,Redbank Valley SD,New Bethlehem,PA ,3,No,Yes,No,No
4220460,Rochester Area SD,Rochester,PA ,3,Yes,No,No,No
4220760,Salisbury-Elk Lick SD,Salisbury,PA ,3,Yes,No,No,No
4221090,Scranton SD,Scranton,PA ,3,Yes,No,No,No
4280630,Seneca Highlands Career and Technical Center,Port Allegany,PA ,3,Not in SIAPE,Yes,No,No
4289190,Seneca Highlands IU 9,Smethport,PA ,3,Not in SIAPE,Yes,No,No
4221240,Shamokin Area SD,Coal Township,PA ,3,Yes,No,No,No
4221330,Sharon City SD,Sharon,PA ,3,Yes,No,No,No
4221490,Shenandoah Valley SD,Shenandoah,PA ,3,Yes,No,No,No
4221690,Smethport Area SD,Smethport,PA ,3,No,Yes,No,No
4221910,South Allegheny SD,Mc Keesport,PA ,3,Yes,No,No,No
4222400,Southeast Delco SD,Folcroft,PA ,3,Yes,No,No,No
4222200,Southeastern Greene SD,Greensboro,PA ,3,Yes,No,No,No
4222790,Steel Valley SD,Munhall,PA ,3,Yes,No,No,No
4222800,Steelton-Highspire SD,Steelton,PA ,3,Yes,No,No,No
4222830,Sto-Rox SD,McKees Rocks,PA ,3,Yes,No,No,No
4223490,Titusville Area SD,Titusville,PA ,3,Yes,No,No,No
4223880,Turkeyfoot Valley Area SD,Confluence,PA ,3,Yes,No,No,No
4224090,Union City Area SD,Union City,PA ,3,Yes,No,No,No
4224120,Union SD,Rimersburg,PA ,3,Yes,No,No,No
4224150,Uniontown Area SD,Uniontown,PA ,3,Yes,No,No,No
4224320,Upper Darby SD,Drexel Hill,PA ,3,Yes,No,No,No
4224990,Washington SD,Washington,PA ,3,Yes,No,No,No
4225170,Wellsboro Area SD,Wellsboro,PA ,3,No,Yes,No,No
4226300,Wilkes-Barre Area SD,Wilkes Barre,PA ,3,Yes,No,No,No
4226370,Wilkinsburg Borough SD,Wilkinsburg,PA ,3,Yes,No,No,No
4226390,William Penn SD,Lansdowne,PA ,3,Yes,No,No,No
4216500,Woodland Hills SD,N. Braddock,PA ,3,Yes,No,No,No
4226820,York City SD,York,PA ,3,Yes,No,No,No
5101190,Emporia City Public Schools,Not in NCES,VA,3,Yes,No,No,No
5100060,ACCOMACK CO PBLC SCHS,Accomac,VA ,3,Yes,Yes,No,No
5100330,BATH CO PBLC SCHS,Warm Springs,VA ,3,No,Yes,No,No
5100450,BRISTOL CITY PBLC SCHS,Bristol,VA ,3,Yes,No,No,No
5100480,BRUNSWICK CO PBLC SCHS,Lawrenceville,VA ,3,Yes,No,No,No
5100510,BUCHANAN CO PBLC SCHS,Grundy,VA ,3,Yes,Yes,No,No
5100540,BUCKINGHAM CO PBLC SCHS,Buckingham,VA ,3,No,Yes,No,No
5100560,BUENA VISTA CITY PBLC SCHS,Buena Vista,VA ,3,Yes,No,No,No
5100690,CARROLL CO PBLC SCHS,Hillsville,VA ,3,Yes,No,No,No
5100750,CHARLOTTE CO PBLC SCHS,Charlotte Court House,VA ,3,Yes,Yes,No,No
5100930,COLONIAL BEACH PBLC SCHS,Colonial Beach,VA ,3,Yes,No,No,No
5100990,COVINGTON CITY PBLC SCHS,Covington,VA ,3,Yes,No,No,No
5101080,CUMBERLAND CO PBLC SCHS,Cumberland,VA ,3,Yes,Yes,No,No
5101110,DANVILLE CITY PBLC SCHS,Danville,VA ,3,Yes,No,No,No
5101140,DICKENSON CO PBLC SCHS,Clintwood,VA ,3,Yes,Yes,No,No
5101410,FRANKLIN CITY PBLC SCHS,Franklin,VA ,3,Yes,No,No,No
5101510,FREDERICKSBURG CITY PBLC SCHS,Fredericksburg,VA ,3,Yes,No,No,No
5101560,GALAX CITY PBLC SCHS,Galax,VA ,3,Yes,No,No,No
5100029,GOV SCH GLOBAL ECONOMICS/TECH,Keysville,VA ,3,Not in SIAPE,Yes,No,No
5101690,GRAYSON CO PBLC SCHS,Independence,VA ,3,Yes,Yes,No,No
5101740,GREENSVILLE CO PBLC SCHS,Emporia,VA ,3,Yes,No,No,No
5101770,HALIFAX CO PBLC SCHS,Halifax,VA ,3,Yes,No,No,No
5101920,HENRY CO PBLC SCHS,Collinsville,VA ,3,Yes,No,No,No
5101950,HIGHLAND CO PBLC SCHS,Monterey,VA ,3,Yes,Yes,No,No
5101980,HOPEWELL CITY PBLC SCHS,Hopewell,VA ,3,Yes,No,No,No
5102070,KING AND QUEEN CO PBLC SCHS,King and Queen CH,VA ,3,Yes,No,No,No
5102160,LANCASTER CO PBLC SCHS,Weems,VA ,3,Yes,Yes,No,No
5102190,LEE CO PBLC SCHS,Jonesville,VA ,3,Yes,No,No,No
5102310,LUNENBURG CO PBLC SCHS,Kenbridge,VA ,3,Yes,Yes,No,No
5102340,LYNCHBURG CITY PBLC SCHS,Lynchburg,VA ,3,Yes,No,No,No
5102400,MARTINSVILLE CITY PBLC SCHS,Martinsville,VA ,3,Yes,No,No,No
5102460,MECKLENBURG CO PBLC SCHS,Boydton,VA ,3,Yes,No,No,No
5102490,MIDDLESEX CO PBLC SCHS,Saluda,VA ,3,Yes,No,No,No
5102640,NEWPORT NEWS CITY PBLC SCHS,Newport News,VA ,3,Yes,No,No,No
5102670,NORFOLK CITY PBLC SCHS,Norfolk,VA ,3,Yes,No,No,No
5102710,NORTHAMPTON CO PBLC SCHS,Machipongo,VA ,3,Yes,Yes,No,No
5102730,NORTHUMBERLAND CO PBLC SCHS,Heathsville,VA ,3,Yes,No,No,No
5102760,NORTON CITY PBLC SCHS,Norton,VA ,3,Yes,No,No,No
5102790,NOTTOWAY CO PBLC SCHS,Nottoway,VA ,3,Yes,No,No,No
5102910,PETERSBURG CITY PBLC SCHS,Petersburg,VA ,3,Yes,No,No,No
5103000,PORTSMOUTH CITY PBLC SCHS,Portsmouth,VA ,3,Yes,No,No,No
5103060,PRINCE EDWARD CO PBLC SCHS,Farmville,VA ,3,Yes,No,No,No
5100083,PROJECT RENEW/NORTHAMPTON CO,Machipongo,VA ,3,Not in SIAPE,Yes,No,No
5103240,RICHMOND CITY PBLC SCHS,Richmond,VA ,3,Yes,No,No,No
5103300,ROANOKE CITY PBLC SCHS,Roanoke,VA ,3,Yes,No,No,No
5103420,RUSSELL CO PBLC SCHS,Lebanon,VA ,3,Yes,No,No,No
5103520,SMYTH CO PBLC SCHS,Marion,VA ,3,Yes,No,No,No
5103750,SURRY CO PBLC SCHS,Surry,VA ,3,Yes,No,No,No
5103780,SUSSEX CO PBLC SCHS,Stony Creek,VA ,3,Yes,No,No,No
5103810,TAZEWELL CO PBLC SCHS,Tazewell,VA ,3,Yes,No,No,No
5103980,WESTMORELAND CO PBLC SCHS,Montross,VA ,3,Yes,No,No,No
5104080,WISE CO PBLC SCHS,Wise,VA ,3,Yes,No,No,No
5104110,WYTHE CO PBLC SCHS,Wytheville,VA ,3,Yes,No,No,No
5400030,BARBOUR COUNTY BOARD OF EDUCATION,PHILIPPI,WV ,3,Yes,No,No,No
5400090,BOONE COUNTY  SCHOOLS,MADISON,WV ,3,Yes,No,No,No
5400120,BRAXTON COUNTY SCHOOLS,SUTTON,WV ,3,Yes,Yes,No,No
5400180,CABELL COUNTY SCHOOLS,HUNTINGTON,WV ,3,Yes,No,No,No
5400210,CALHOUN COUNTY SCHOOLS,MT. ZION,WV ,3,Yes,Yes,No,No
5400240,CLAY COUNTY SCHOOLS,CLAY,WV ,3,Yes,No,No,No
5400270,DODDRIDGE COUNTY SCHOOLS,WEST UNION,WV ,3,Yes,Yes,No,No
5400300,FAYETTE COUNTY SCHOOLS,FAYETTEVILLE,WV ,3,Yes,No,No,No
5400330,GILMER COUNTY SCHOOLS,GLENVILLE,WV ,3,Yes,No,No,No
5400360,GRANT COUNTY SCHOOLS,PETERSBURG,WV ,3,Yes,No,No,No
5400420,HAMPSHIRE COUNTY SCHOOLS,ROMNEY,WV ,3,Yes,No,No,No
5400630,LEWIS COUNTY SCHOOLS,WESTON,WV ,3,Yes,No,No,No
5400660,LINCOLN COUNTY SCHOOLS,HAMLIN,WV ,3,Yes,No,No,No
5400690,LOGAN COUNTY SCHOOLS,WEST LOGAN,WV ,3,Yes,No,No,No
5400750,MARSHALL COUNTY SCHOOLS,MOUNDSVILLE,WV ,3,Yes,No,No,No
5400780,MASON COUNTY SCHOOLS,POINT PLEASANT,WV ,3,Yes,No,No,No
5400810,MCDOWELL COUNTY SCHOOLS,WELCH,WV ,3,Yes,Yes,No,No
5400840,MERCER COUNTY SCHOOLS,PRINCETON,WV ,3,Yes,No,No,No
5400900,MINGO COUNTY SCHOOLS,WILLIAMSON,WV ,3,Yes,No,No,No
5401020,NICHOLAS COUNTY SCHOOLS,SUMMERSVILLE,WV ,3,Yes,No,No,No
5401080,PENDLETON COUNTY SCHOOLS,FRANKLIN,WV ,3,Yes,No,No,No
5401140,POCAHONTAS COUNTY SCHOOLS,BUCKEYE,WV ,3,Yes,Yes,No,No
5401230,RALEIGH COUNTY SCHOOLS,BECKLEY,WV ,3,Yes,No,No,No
5401260,RANDOLPH COUNTY SCHOOLS,ELKINS,WV ,3,Yes,No,No,No
5401290,RITCHIE COUNTY SCHOOLS,HARRISVILLE,WV ,3,Yes,No,No,No
5401320,ROANE COUNTY SCHOOLS,SPENCER,WV ,3,Yes,No,No,No
5401350,SUMMERS COUNTY SCHOOLS,HINTON,WV ,3,Yes,No,No,No
5401410,TUCKER COUNTY SCHOOLS,PARSONS,WV ,3,No,Yes,No,No
5401470,UPSHUR COUNTY SCHOOLS,BUCKHANNON,WV ,3,Yes,No,No,No
5401500,WAYNE COUNTY SCHOOLS,WAYNE,WV ,3,Yes,No,No,No
5401530,WEBSTER COUNTY SCHOOLS,WEBSTER SPRINGS,WV ,3,Yes,Yes,No,No
5401560,WETZEL COUNTY SCHOOLS,NEW MARTINSVILLE,WV ,3,Yes,No,No,No
5401590,WIRT COUNTY SCHOOLS,ELIZABETH,WV ,3,Yes,No,No,No
5401650,WYOMING COUNTY SCHOOLS,PINEVILLE,WV ,3,Yes,No,No,No
0100005,Albertville City,Albertville,AL ,4,Yes,No,No,No
0100030,Alexander City,Alexander City,AL ,4,Yes,No,No,No
0100060,Andalusia City,Andalusia,AL ,4,Yes,No,No,No
0100090,Anniston City,Anniston,AL ,4,Yes,No,No,No
0100180,Attalla City,Attalla,AL ,4,Yes,No,No,No
0100300,Barbour County,Clayton,AL ,4,Yes,Yes,No,No
0100330,Bessemer City,Bessemer,AL ,4,Yes,No,No,No
0100360,Bibb County,Centreville,AL ,4,Yes,No,No,No
0100390,Birmingham City,Birmingham,AL ,4,Yes,No,No,No
0100012,Boaz City,Boaz,AL ,4,Yes,No,No,No
0100208,Breakthrough Charter School,Marion,AL ,4,Not in SIAPE,Yes,No,No
0100450,Brewton City,Brewton,AL ,4,Yes,No,No,No
0100480,Bullock County,Union Springs,AL ,4,Yes,No,No,No
0100510,Butler County,Greenville,AL ,4,Yes,Yes,No,No
0100540,Calhoun County,Anniston,AL ,4,Yes,No,No,No
0100600,Chambers County,Lafayette,AL ,4,Yes,No,No,No
0100630,Cherokee County,Centre,AL ,4,Yes,No,No,No
0100188,Chickasaw City,Chickasaw,AL ,4,Yes,No,No,No
0100660,Chilton County,Clanton,AL ,4,Yes,No,No,No
0100690,Choctaw County,Butler,AL ,4,Yes,Yes,No,No
0100720,Clarke County,Grove Hill,AL ,4,Yes,Yes,No,No
0100750,Clay County,Ashland,AL ,4,Yes,No,No,No
0100780,Cleburne County,Heflin,AL ,4,Yes,No,No,No
0100840,Colbert County,Tuscumbia,AL ,4,Yes,No,No,No
0100870,Conecuh County,Evergreen,AL ,4,Yes,No,No,No
0100900,Coosa County,Rockford,AL ,4,Yes,Yes,No,No
0100930,Covington County,Andalusia,AL ,4,Yes,No,No,No
0100960,Crenshaw County,Luverne,AL ,4,Yes,Yes,No,No
0101050,Dale County,Ozark,AL ,4,Yes,No,No,No
0101080,Daleville City,Daleville,AL ,4,Yes,No,No,No
0101110,Dallas County,Selma,AL ,4,Yes,No,No,No
0101140,DeKalb County,Rainsville,AL ,4,Yes,No,No,No
0101200,Demopolis City,Demopolis,AL ,4,Yes,No,No,No
0101230,Dothan City,DOTHAN,AL ,4,Yes,No,No,No
0101260,Elba City,Elba,AL ,4,Yes,Yes,No,No
0101350,Escambia County,Brewton,AL ,4,Yes,No,No,No
0101410,Eufaula City,Eufaula,AL ,4,Yes,No,No,No
0101440,Fairfield City,Fairfield,AL ,4,Yes,No,No,No
0101470,Fayette County,Fayette,AL ,4,Yes,No,No,No
0101530,Florence City,Florence,AL ,4,Yes,No,No,No
0101560,Fort Payne City,Fort Payne,AL ,4,Yes,No,No,No
0101590,Franklin County,Russellville,AL ,4,Yes,No,No,No
0101620,Gadsden City,Gadsden,AL ,4,Yes,No,No,No
0101640,Geneva City,Geneva,AL ,4,Yes,No,No,No
0101660,Geneva County,Geneva,AL ,4,Yes,No,No,No
0101680,Greene County,Eutaw,AL ,4,Yes,No,No,No
0101690,Guntersville City,Guntersville,AL ,4,Yes,No,No,No
0101710,Hale County,Greensboro,AL ,4,Yes,No,No,No
0101720,Haleyville City,Haleyville,AL ,4,Yes,No,No,No
0101740,Henry County,Abbeville,AL ,4,Yes,No,No,No
0101770,Houston County,Dothan,AL ,4,Yes,No,No,No
0101830,Jackson County,Scottsboro,AL ,4,Yes,No,No,No
0101860,Jacksonville City,Jacksonville,AL ,4,Yes,No,No,No
0101890,Jasper City,Jasper,AL ,4,Yes,No,No,No
0101920,Jefferson County,Birmingham,AL ,4,Yes,No,No,No
0101950,Lamar County,Vernon,AL ,4,Yes,Yes,No,No
0101980,Lanett City,Lanett,AL ,4,Yes,No,No,No
0102040,Lawrence County,Moulton,AL ,4,Yes,No,No,No
0100011,Leeds City,Leeds,AL ,4,Yes,No,No,No
0102130,Linden City,Linden,AL ,4,Yes,Yes,No,No
0102160,Lowndes County,Hayneville,AL ,4,Yes,No,No,No
0102190,Macon County,Tuskegee,AL ,4,Yes,No,No,No
0102250,Marengo County,Linden,AL ,4,Yes,Yes,No,No
0102310,Marion County,Hamilton,AL ,4,Yes,Yes,No,No
